"( Bay_id , aisle_id , level_id )",Pallet_id,item name
"(44,1,4)",2858,Product
"(23,24,10)",2859,Product
"(3,18,9)",2860,Product
"(24,8,5)",2861,Product
"(21,18,10)",2862,Product
"(10,1,1)",2863,Product
"(14,8,2)",2864,Product
"(27,22,5)",2865,Product
"(47,5,10)",2866,Product
"(50,21,1)",2867,Product
"(40,12,8)",2868,Product
"(50,17,1)",2869,Product
"(21,4,9)",2870,Product
"(50,3,6)",2871,Product
"(36,20,7)",2872,Product
"(7,3,10)",2873,Product
"(11,2,3)",2874,Product
"(3,15,8)",2875,Product
"(8,4,9)",2876,Product
"(2,12,5)",2877,Product
"(56,5,8)",2878,Product
"(21,16,9)",2879,Product
"(56,13,4)",2880,Product
"(29,17,2)",2881,Product
"(37,15,1)",2882,Product
"(7,22,4)",2883,Product
"(48,4,8)",2884,Product
"(28,5,6)",2885,Product
"(23,1,4)",2886,Product
"(34,5,3)",2887,Product
"(54,4,8)",2888,Product
"(7,24,4)",2889,Product
"(45,14,7)",2890,Product
"(42,24,7)",2891,Product
"(23,2,5)",2892,Product
"(37,8,4)",2893,Product
"(51,6,2)",2894,Product
"(14,1,6)",2895,Product
"(40,24,1)",2896,Product
"(42,20,1)",2897,Product
"(55,1,7)",2898,Product
"(51,21,7)",2899,Product
"(41,16,5)",2900,Product
"(6,16,7)",2901,Product
"(38,13,3)",2902,Product
"(21,24,7)",2903,Product
"(14,13,4)",2904,Product
"(25,7,2)",2905,Product
"(42,22,6)",2906,Product
"(28,9,9)",2907,Product
"(11,24,10)",2908,Product
"(25,14,3)",2909,Product
"(43,19,8)",2910,Product
"(36,12,7)",2911,Product
"(45,17,4)",2912,Product
"(56,15,4)",2913,Product
"(52,3,10)",2914,Product
"(53,5,2)",2915,Product
"(54,17,10)",2916,Product
"(16,24,9)",2917,Product
"(41,9,6)",2918,Product
"(26,23,10)",2919,Product
"(39,12,4)",2920,Product
"(13,24,6)",2921,Product
"(17,21,3)",2922,Product
"(18,17,5)",2923,Product
"(19,4,10)",2924,Product
"(6,2,2)",2925,Product
"(40,19,10)",2926,Product
"(29,5,3)",2927,Product
"(36,4,5)",2928,Product
"(35,12,2)",2929,Product
"(5,17,2)",2930,Product
"(12,4,5)",2931,Product
"(26,17,7)",2932,Product
"(23,12,3)",2933,Product
"(26,20,4)",2934,Product
"(18,20,1)",2935,Product
"(40,8,5)",2936,Product
"(11,18,5)",2937,Product
"(10,6,2)",2938,Product
"(13,2,4)",2939,Product
"(44,11,4)",2940,Product
"(30,24,5)",2941,Product
"(9,9,10)",2942,Product
"(27,11,7)",2943,Product
"(49,1,10)",2944,Product
"(7,23,7)",2945,Product
"(44,13,1)",2946,Product
"(41,4,5)",2947,Product
"(32,1,6)",2948,Product
"(5,16,10)",2949,Product
"(54,12,1)",2950,Product
"(25,5,4)",2951,Product
"(5,13,2)",2952,Product
"(4,21,9)",2953,Product
"(45,9,5)",2954,Product
"(21,6,4)",2955,Product
"(40,12,3)",2956,Product
"(22,17,2)",2957,Product
"(13,20,9)",2958,Product
"(15,23,1)",2959,Product
"(18,8,10)",2960,Product
"(1,1,4)",2961,Product
"(13,16,7)",2962,Product
"(29,16,8)",2963,Product
"(20,9,2)",2964,Product
"(18,1,4)",2965,Product
"(43,16,5)",2966,Product
"(20,1,7)",2967,Product
"(41,22,6)",2968,Product
"(37,4,8)",2969,Product
"(55,4,3)",2970,Product
"(38,12,6)",2971,Product
"(25,9,5)",2972,Product
"(18,5,7)",2973,Product
"(11,16,10)",2974,Product
"(19,13,6)",2975,Product
"(29,12,2)",2976,Product
"(51,1,9)",2977,Product
"(51,5,3)",2978,Product
"(43,16,8)",2979,Product
"(56,13,1)",2980,Product
"(14,2,4)",2981,Product
"(44,5,7)",2982,Product
"(23,8,1)",2983,Product
"(29,8,5)",2984,Product
"(45,23,6)",2985,Product
"(31,15,3)",2986,Product
"(13,7,10)",2987,Product
"(28,15,8)",2988,Product
"(51,9,2)",2989,Product
"(44,5,9)",2990,Product
"(56,24,10)",2991,Product
"(20,13,9)",2992,Product
"(26,16,8)",2993,Product
"(12,5,8)",2994,Product
"(14,4,4)",2995,Product
"(45,16,10)",2996,Product
"(36,21,7)",2997,Product
"(10,15,6)",2998,Product
"(47,24,7)",2999,Product
"(15,20,2)",3000,Product
"(55,1,6)",3001,Product
"(44,16,10)",3002,Product
"(18,1,8)",3003,Product
"(39,8,6)",3004,Product
"(28,4,8)",3005,Product
"(12,8,3)",3006,Product
"(25,12,10)",3007,Product
"(15,4,6)",3008,Product
"(24,4,6)",3009,Product
"(35,16,7)",3010,Product
"(6,9,8)",3011,Product
"(13,9,7)",3012,Product
"(10,19,4)",3013,Product
"(10,1,8)",3014,Product
"(51,14,10)",3015,Product
"(14,24,4)",3016,Product
"(45,17,1)",3017,Product
"(34,16,7)",3018,Product
"(8,11,10)",3019,Product
"(28,1,8)",3020,Product
"(27,16,9)",3021,Product
"(15,18,9)",3022,Product
"(39,4,9)",3023,Product
"(2,2,10)",3024,Product
"(28,20,1)",3025,Product
"(32,5,7)",3026,Product
"(56,6,4)",3027,Product
"(10,1,6)",3028,Product
"(24,4,7)",3029,Product
"(17,8,6)",3030,Product
"(36,4,10)",3031,Product
"(55,18,4)",3032,Product
"(5,20,6)",3033,Product
"(12,17,3)",3034,Product
"(46,10,1)",3035,Product
"(7,21,8)",3036,Product
"(48,24,4)",3037,Product
"(3,13,10)",3038,Product
"(8,9,10)",3039,Product
"(18,2,7)",3040,Product
"(46,9,6)",3041,Product
"(15,7,9)",3042,Product
"(42,22,5)",3043,Product
"(24,20,2)",3044,Product
"(33,17,9)",3045,Product
"(20,4,7)",3046,Product
"(33,10,7)",3047,Product
"(24,5,9)",3048,Product
"(35,18,10)",3049,Product
"(12,8,2)",3050,Product
"(38,9,8)",3051,Product
"(5,15,7)",3052,Product
"(44,7,7)",3053,Product
"(10,21,2)",3054,Product
"(6,16,6)",3055,Product
"(54,5,9)",3056,Product
"(43,12,9)",3057,Product
"(43,8,8)",3058,Product
"(5,4,2)",3059,Product
"(16,17,8)",3060,Product
"(31,14,6)",3061,Product
"(20,17,1)",3062,Product
"(41,20,6)",3063,Product
"(48,20,2)",3064,Product
"(9,5,9)",3065,Product
"(3,3,8)",3066,Product
"(3,20,5)",3067,Product
"(23,8,8)",3068,Product
"(47,21,9)",3069,Product
"(26,8,5)",3070,Product
"(24,23,5)",3071,Product
"(30,8,3)",3072,Product
"(33,9,1)",3073,Product
"(22,20,2)",3074,Product
"(35,5,3)",3075,Product
"(31,9,2)",3076,Product
"(46,23,10)",3077,Product
"(10,11,9)",3078,Product
"(38,16,8)",3079,Product
"(50,9,4)",3080,Product
"(12,5,4)",3081,Product
"(41,18,10)",3082,Product
"(7,20,2)",3083,Product
"(7,8,9)",3084,Product
"(21,13,10)",3085,Product
"(20,1,6)",3086,Product
"(21,20,5)",3087,Product
"(32,16,4)",3088,Product
"(55,2,9)",3089,Product
"(47,10,6)",3090,Product
"(44,12,10)",3091,Product
"(53,12,3)",3092,Product
"(51,20,4)",3093,Product
"(24,10,10)",3094,Product
"(56,7,3)",3095,Product
"(21,5,4)",3096,Product
"(48,24,1)",3097,Product
"(35,14,8)",3098,Product
"(8,9,5)",3099,Product
"(12,18,5)",3100,Product
"(47,3,3)",3101,Product
"(22,9,7)",3102,Product
"(13,3,8)",3103,Product
"(29,23,7)",3104,Product
"(39,20,6)",3105,Product
"(27,6,10)",3106,Product
"(20,1,5)",3107,Product
"(40,4,10)",3108,Product
"(23,6,9)",3109,Product
"(1,13,8)",3110,Product
"(14,9,7)",3111,Product
"(17,13,4)",3112,Product
"(19,1,10)",3113,Product
"(51,12,2)",3114,Product
"(43,6,8)",3115,Product
"(22,15,7)",3116,Product
"(35,17,8)",3117,Product
"(2,18,7)",3118,Product
"(29,21,5)",3119,Product
"(22,13,5)",3120,Product
"(37,1,8)",3121,Product
"(15,24,1)",3122,Product
"(22,1,8)",3123,Product
"(8,8,4)",3124,Product
"(45,14,3)",3125,Product
"(46,15,2)",3126,Product
"(10,21,8)",3127,Product
"(3,1,9)",3128,Product
"(7,20,1)",3129,Product
"(31,6,8)",3130,Product
"(15,12,5)",3131,Product
"(54,20,7)",3132,Product
"(1,8,1)",3133,Product
"(7,17,3)",3134,Product
"(49,16,1)",3135,Product
"(52,17,1)",3136,Product
"(18,4,5)",3137,Product
"(51,24,2)",3138,Product
"(54,16,2)",3139,Product
"(23,20,9)",3140,Product
"(40,19,8)",3141,Product
"(38,15,2)",3142,Product
"(4,16,1)",3143,Product
"(41,4,6)",3144,Product
"(5,8,9)",3145,Product
"(24,4,2)",3146,Product
"(12,4,6)",3147,Product
"(48,13,9)",3148,Product
"(41,3,1)",3149,Product
"(26,13,6)",3150,Product
"(43,5,3)",3151,Product
"(50,9,9)",3152,Product
"(6,23,3)",3153,Product
"(53,8,2)",3154,Product
"(6,16,8)",3155,Product
"(45,15,2)",3156,Product
"(52,4,8)",3157,Product
"(16,19,4)",3158,Product
"(34,16,1)",3159,Product
"(15,22,10)",3160,Product
"(39,4,4)",3161,Product
"(43,15,5)",3162,Product
"(31,14,5)",3163,Product
"(35,17,7)",3164,Product
"(32,13,2)",3165,Product
"(4,8,8)",3166,Product
"(25,20,5)",3167,Product
"(32,1,4)",3168,Product
"(38,1,8)",3169,Product
"(6,4,8)",3170,Product
"(9,11,2)",3171,Product
"(12,17,7)",3172,Product
"(46,10,3)",3173,Product
"(1,12,6)",3174,Product
"(48,1,3)",3175,Product
"(32,10,10)",3176,Product
"(19,21,7)",3177,Product
"(3,24,4)",3178,Product
"(36,23,4)",3179,Product
"(8,4,4)",3180,Product
"(40,21,10)",3181,Product
"(1,13,5)",3182,Product
"(44,20,4)",3183,Product
"(28,21,4)",3184,Product
"(9,12,9)",3185,Product
"(4,11,1)",3186,Product
"(12,20,5)",3187,Product
"(54,8,9)",3188,Product
"(48,7,2)",3189,Product
"(13,4,7)",3190,Product
"(20,15,1)",3191,Product
"(44,17,9)",3192,Product
"(53,16,8)",3193,Product
"(46,1,8)",3194,Product
"(9,3,10)",3195,Product
"(10,24,8)",3196,Product
"(22,7,1)",3197,Product
"(36,6,2)",3198,Product
"(49,7,1)",3199,Product
"(23,9,10)",3200,Product
"(43,3,3)",3201,Product
"(23,17,1)",3202,Product
"(50,20,2)",3203,Product
"(28,9,1)",3204,Product
"(41,13,2)",3205,Product
"(22,14,3)",3206,Product
"(25,21,6)",3207,Product
"(33,4,3)",3208,Product
"(21,14,9)",3209,Product
"(40,14,7)",3210,Product
"(28,1,5)",3211,Product
"(12,5,9)",3212,Product
"(28,21,1)",3213,Product
"(5,24,8)",3214,Product
"(45,19,8)",3215,Product
"(35,8,3)",3216,Product
"(12,1,4)",3217,Product
"(30,17,7)",3218,Product
"(48,1,7)",3219,Product
"(25,16,3)",3220,Product
"(21,17,10)",3221,Product
"(50,11,9)",3222,Product
"(49,17,10)",3223,Product
"(14,16,10)",3224,Product
"(29,18,3)",3225,Product
"(19,22,7)",3226,Product
"(20,8,8)",3227,Product
"(29,21,10)",3228,Product
"(45,15,8)",3229,Product
"(7,21,5)",3230,Product
"(22,5,2)",3231,Product
"(53,20,6)",3232,Product
"(30,11,2)",3233,Product
"(6,9,1)",3234,Product
"(19,9,4)",3235,Product
"(16,24,4)",3236,Product
"(43,17,8)",3237,Product
"(26,12,4)",3238,Product
"(46,5,6)",3239,Product
"(4,20,5)",3240,Product
"(33,12,4)",3241,Product
"(46,20,6)",3242,Product
"(20,4,9)",3243,Product
"(17,10,8)",3244,Product
"(40,17,10)",3245,Product
"(44,7,6)",3246,Product
"(38,16,7)",3247,Product
"(31,24,3)",3248,Product
"(30,1,1)",3249,Product
"(20,9,4)",3250,Product
"(9,5,8)",3251,Product
"(37,16,6)",3252,Product
"(6,16,4)",3253,Product
"(47,12,1)",3254,Product
"(29,4,8)",3255,Product
"(11,4,8)",3256,Product
"(27,8,4)",3257,Product
"(10,12,6)",3258,Product
"(3,16,9)",3259,Product
"(18,1,10)",3260,Product
"(15,4,7)",3261,Product
"(12,19,5)",3262,Product
"(32,13,3)",3263,Product
"(37,16,10)",3264,Product
"(4,24,2)",3265,Product
"(52,21,5)",3266,Product
"(23,16,9)",3267,Product
"(18,3,7)",3268,Product
"(11,18,6)",3269,Product
"(22,21,2)",3270,Product
"(32,21,7)",3271,Product
"(48,3,8)",3272,Product
"(5,15,9)",3273,Product
"(5,14,4)",3274,Product
"(14,10,2)",3275,Product
"(35,19,7)",3276,Product
"(54,1,9)",3277,Product
"(51,10,9)",3278,Product
"(44,21,8)",3279,Product
"(44,16,2)",3280,Product
"(10,1,5)",3281,Product
"(6,1,2)",3282,Product
"(29,4,7)",3283,Product
"(15,19,5)",3284,Product
"(25,20,6)",3285,Product
"(29,4,3)",3286,Product
"(44,8,10)",3287,Product
"(56,10,1)",3288,Product
"(41,21,8)",3289,Product
"(42,13,5)",3290,Product
"(48,5,4)",3291,Product
"(23,13,7)",3292,Product
"(49,1,6)",3293,Product
"(32,5,1)",3294,Product
"(6,5,8)",3295,Product
"(8,10,6)",3296,Product
"(3,8,7)",3297,Product
"(29,17,1)",3298,Product
"(33,21,8)",3299,Product
"(28,6,7)",3300,Product
"(48,11,9)",3301,Product
"(42,1,9)",3302,Product
"(18,8,5)",3303,Product
"(26,15,5)",3304,Product
"(50,8,3)",3305,Product
"(48,1,6)",3306,Product
"(24,9,10)",3307,Product
"(44,14,1)",3308,Product
"(42,1,4)",3309,Product
"(51,7,1)",3310,Product
"(45,12,10)",3311,Product
"(25,18,1)",3312,Product
"(31,4,3)",3313,Product
"(24,10,9)",3314,Product
"(26,22,4)",3315,Product
"(1,2,4)",3316,Product
"(25,16,1)",3317,Product
"(2,9,4)",3318,Product
"(56,20,5)",3319,Product
"(15,24,3)",3320,Product
"(25,11,4)",3321,Product
"(27,12,7)",3322,Product
"(26,21,8)",3323,Product
"(35,4,4)",3324,Product
"(24,23,7)",3325,Product
"(29,19,8)",3326,Product
"(49,17,1)",3327,Product
"(3,13,1)",3328,Product
"(26,24,5)",3329,Product
"(13,13,2)",3330,Product
"(45,1,8)",3331,Product
"(36,4,9)",3332,Product
"(43,9,1)",3333,Product
"(53,22,8)",3334,Product
"(3,13,6)",3335,Product
"(2,10,4)",3336,Product
"(23,8,10)",3337,Product
"(3,2,9)",3338,Product
"(37,21,7)",3339,Product
"(14,24,5)",3340,Product
"(27,24,1)",3341,Product
"(12,1,6)",3342,Product
"(32,2,6)",3343,Product
"(15,16,4)",3344,Product
"(19,14,7)",3345,Product
"(19,16,6)",3346,Product
"(15,12,2)",3347,Product
"(7,13,6)",3348,Product
"(40,24,4)",3349,Product
"(8,13,4)",3350,Product
"(50,15,1)",3351,Product
"(12,12,10)",3352,Product
"(44,24,5)",3353,Product
"(18,4,4)",3354,Product
"(39,20,2)",3355,Product
"(22,9,8)",3356,Product
"(3,21,6)",3357,Product
"(39,18,9)",3358,Product
"(13,17,8)",3359,Product
"(15,12,9)",3360,Product
"(24,18,3)",3361,Product
"(13,20,10)",3362,Product
"(15,17,8)",3363,Product
"(41,21,5)",3364,Product
"(23,21,9)",3365,Product
"(18,14,7)",3366,Product
"(39,5,4)",3367,Product
"(9,5,2)",3368,Product
"(17,8,4)",3369,Product
"(3,16,8)",3370,Product
"(49,8,3)",3371,Product
"(41,4,10)",3372,Product
"(8,13,8)",3373,Product
"(45,2,6)",3374,Product
"(34,17,4)",3375,Product
"(6,17,8)",3376,Product
"(18,9,4)",3377,Product
"(9,14,6)",3378,Product
"(19,18,10)",3379,Product
"(52,17,3)",3380,Product
"(41,9,5)",3381,Product
"(40,1,8)",3382,Product
"(26,1,2)",3383,Product
"(7,1,9)",3384,Product
"(55,21,6)",3385,Product
"(48,21,10)",3386,Product
"(6,5,7)",3387,Product
"(27,12,6)",3388,Product
"(9,6,9)",3389,Product
"(54,12,3)",3390,Product
"(2,24,5)",3391,Product
"(56,21,8)",3392,Product
"(29,19,10)",3393,Product
"(2,6,10)",3394,Product
"(12,2,9)",3395,Product
"(21,8,5)",3396,Product
"(35,2,7)",3397,Product
"(55,19,6)",3398,Product
"(41,12,9)",3399,Product
"(16,16,6)",3400,Product
"(31,20,9)",3401,Product
"(16,20,4)",3402,Product
"(36,5,2)",3403,Product
"(51,9,1)",3404,Product
"(17,11,8)",3405,Product
"(12,20,2)",3406,Product
"(48,5,8)",3407,Product
"(24,12,6)",3408,Product
"(18,20,7)",3409,Product
"(30,13,9)",3410,Product
"(15,20,3)",3411,Product
"(9,12,10)",3412,Product
"(41,14,10)",3413,Product
"(31,13,5)",3414,Product
"(35,4,9)",3415,Product
"(53,20,1)",3416,Product
"(8,13,2)",3417,Product
"(2,9,1)",3418,Product
"(56,9,7)",3419,Product
"(48,3,5)",3420,Product
"(20,12,10)",3421,Product
"(7,1,5)",3422,Product
"(6,9,4)",3423,Product
"(8,10,10)",3424,Product
"(1,4,5)",3425,Product
"(52,7,4)",3426,Product
"(35,15,7)",3427,Product
"(50,24,5)",3428,Product
"(23,11,4)",3429,Product
"(56,12,6)",3430,Product
"(13,15,7)",3431,Product
"(47,17,4)",3432,Product
"(21,24,10)",3433,Product
"(33,11,4)",3434,Product
"(48,11,1)",3435,Product
"(54,6,10)",3436,Product
"(11,7,1)",3437,Product
"(11,21,5)",3438,Product
"(20,11,5)",3439,Product
"(9,12,2)",3440,Product
"(47,1,10)",3441,Product
"(21,22,9)",3442,Product
"(11,1,5)",3443,Product
"(7,4,10)",3444,Product
"(28,11,8)",3445,Product
"(17,22,8)",3446,Product
"(22,23,7)",3447,Product
"(52,16,7)",3448,Product
"(36,5,3)",3449,Product
"(36,18,4)",3450,Product
"(56,14,6)",3451,Product
"(37,20,10)",3452,Product
"(18,19,4)",3453,Product
"(37,24,5)",3454,Product
"(22,4,3)",3455,Product
"(4,8,7)",3456,Product
"(25,9,2)",3457,Product
"(20,20,1)",3458,Product
"(46,24,10)",3459,Product
"(25,20,3)",3460,Product
"(47,21,4)",3461,Product
"(35,16,8)",3462,Product
"(5,7,9)",3463,Product
"(45,5,8)",3464,Product
"(4,12,8)",3465,Product
"(22,5,8)",3466,Product
"(18,16,10)",3467,Product
"(32,17,1)",3468,Product
"(44,20,1)",3469,Product
"(30,24,1)",3470,Product
"(14,17,4)",3471,Product
"(30,20,8)",3472,Product
"(41,7,5)",3473,Product
"(55,24,7)",3474,Product
"(33,1,10)",3475,Product
"(39,7,8)",3476,Product
"(45,24,6)",3477,Product
"(27,1,6)",3478,Product
"(39,17,9)",3479,Product
"(29,20,10)",3480,Product
"(2,5,10)",3481,Product
"(38,20,2)",3482,Product
"(11,13,10)",3483,Product
"(45,5,2)",3484,Product
"(23,23,5)",3485,Product
"(10,16,6)",3486,Product
"(42,20,4)",3487,Product
"(16,8,8)",3488,Product
"(40,8,7)",3489,Product
"(16,15,9)",3490,Product
"(30,19,8)",3491,Product
"(7,20,10)",3492,Product
"(34,13,9)",3493,Product
"(51,11,7)",3494,Product
"(33,16,5)",3495,Product
"(32,17,2)",3496,Product
"(22,16,2)",3497,Product
"(12,1,1)",3498,Product
"(8,5,6)",3499,Product
"(35,20,5)",3500,Product
"(49,16,8)",3501,Product
"(24,13,9)",3502,Product
"(1,11,10)",3503,Product
"(44,10,10)",3504,Product
"(20,19,5)",3505,Product
"(7,22,5)",3506,Product
"(16,5,1)",3507,Product
"(25,6,9)",3508,Product
"(30,20,9)",3509,Product
"(25,2,4)",3510,Product
"(30,8,6)",3511,Product
"(29,20,5)",3512,Product
"(26,13,9)",3513,Product
"(41,24,5)",3514,Product
"(49,16,5)",3515,Product
"(11,16,3)",3516,Product
"(52,8,10)",3517,Product
"(8,10,2)",3518,Product
"(49,9,7)",3519,Product
"(39,17,3)",3520,Product
"(30,12,1)",3521,Product
"(46,23,9)",3522,Product
"(14,17,5)",3523,Product
"(31,23,3)",3524,Product
"(34,4,6)",3525,Product
"(31,12,4)",3526,Product
"(23,13,2)",3527,Product
"(36,12,9)",3528,Product
"(27,11,6)",3529,Product
"(5,15,10)",3530,Product
"(40,20,8)",3531,Product
"(41,17,7)",3532,Product
"(44,4,6)",3533,Product
"(47,21,6)",3534,Product
"(29,12,10)",3535,Product
"(10,6,1)",3536,Product
"(4,17,8)",3537,Product
"(46,20,8)",3538,Product
"(55,15,8)",3539,Product
"(32,23,4)",3540,Product
"(31,1,7)",3541,Product
"(21,17,5)",3542,Product
"(36,5,6)",3543,Product
"(21,16,2)",3544,Product
"(40,23,10)",3545,Product
"(27,21,1)",3546,Product
"(35,22,2)",3547,Product
"(41,23,2)",3548,Product
"(34,15,7)",3549,Product
"(25,1,6)",3550,Product
"(24,24,5)",3551,Product
"(5,16,9)",3552,Product
"(20,9,10)",3553,Product
"(23,7,9)",3554,Product
"(19,21,9)",3555,Product
"(50,1,5)",3556,Product
"(19,17,10)",3557,Product
"(56,16,5)",3558,Product
"(38,1,10)",3559,Product
"(27,15,9)",3560,Product
"(46,19,6)",3561,Product
"(51,13,7)",3562,Product
"(20,13,7)",3563,Product
"(23,22,10)",3564,Product
"(56,9,10)",3565,Product
"(19,9,5)",3566,Product
"(52,14,6)",3567,Product
"(39,2,5)",3568,Product
"(25,17,3)",3569,Product
"(30,17,10)",3570,Product
"(20,1,3)",3571,Product
"(6,14,2)",3572,Product
"(36,9,7)",3573,Product
"(52,13,8)",3574,Product
"(18,6,9)",3575,Product
"(25,11,9)",3576,Product
"(36,24,4)",3577,Product
"(24,4,1)",3578,Product
"(10,8,10)",3579,Product
"(53,13,4)",3580,Product
"(6,21,6)",3581,Product
"(31,10,1)",3582,Product
"(50,9,3)",3583,Product
"(47,7,6)",3584,Product
"(47,18,5)",3585,Product
"(2,17,10)",3586,Product
"(48,4,5)",3587,Product
"(29,4,4)",3588,Product
"(47,11,2)",3589,Product
"(19,20,6)",3590,Product
"(17,13,3)",3591,Product
"(1,10,10)",3592,Product
"(9,20,2)",3593,Product
"(47,5,6)",3594,Product
"(4,4,10)",3595,Product
"(38,22,1)",3596,Product
"(41,13,10)",3597,Product
"(4,1,6)",3598,Product
"(49,7,10)",3599,Product
"(17,19,10)",3600,Product
"(21,4,4)",3601,Product
"(39,16,7)",3602,Product
"(50,13,2)",3603,Product
"(13,4,4)",3604,Product
"(4,12,7)",3605,Product
"(9,4,4)",3606,Product
"(10,17,2)",3607,Product
"(50,5,7)",3608,Product
"(40,2,6)",3609,Product
"(34,4,7)",3610,Product
"(48,14,7)",3611,Product
"(5,5,1)",3612,Product
"(8,16,9)",3613,Product
"(2,24,10)",3614,Product
"(3,4,6)",3615,Product
"(49,16,4)",3616,Product
"(52,1,9)",3617,Product
"(41,19,6)",3618,Product
"(35,9,2)",3619,Product
"(6,15,8)",3620,Product
"(32,8,3)",3621,Product
"(33,23,8)",3622,Product
"(5,14,2)",3623,Product
"(45,21,5)",3624,Product
"(51,23,8)",3625,Product
"(50,12,9)",3626,Product
"(8,19,8)",3627,Product
"(12,21,7)",3628,Product
"(22,14,10)",3629,Product
"(48,8,2)",3630,Product
"(9,17,5)",3631,Product
"(34,19,7)",3632,Product
"(55,11,1)",3633,Product
"(49,21,6)",3634,Product
"(15,1,9)",3635,Product
"(25,21,1)",3636,Product
"(29,1,6)",3637,Product
"(15,11,10)",3638,Product
"(10,19,1)",3639,Product
"(25,21,7)",3640,Product
"(38,7,8)",3641,Product
"(36,19,1)",3642,Product
"(10,12,8)",3643,Product
"(10,16,9)",3644,Product
"(26,8,6)",3645,Product
"(22,21,4)",3646,Product
"(23,10,1)",3647,Product
"(1,5,6)",3648,Product
"(55,8,7)",3649,Product
"(51,8,8)",3650,Product
"(23,21,6)",3651,Product
"(34,12,4)",3652,Product
"(16,9,7)",3653,Product
"(24,17,3)",3654,Product
"(45,16,3)",3655,Product
"(22,4,7)",3656,Product
"(41,8,3)",3657,Product
"(53,1,1)",3658,Product
"(30,8,7)",3659,Product
"(24,3,10)",3660,Product
"(51,16,4)",3661,Product
"(43,8,5)",3662,Product
"(12,17,5)",3663,Product
"(46,5,7)",3664,Product
"(37,5,8)",3665,Product
"(48,13,7)",3666,Product
"(33,12,5)",3667,Product
"(21,4,1)",3668,Product
"(52,5,2)",3669,Product
"(17,16,10)",3670,Product
"(53,14,1)",3671,Product
"(2,9,8)",3672,Product
"(56,16,4)",3673,Product
"(24,7,5)",3674,Product
"(35,21,3)",3675,Product
"(40,9,7)",3676,Product
"(19,1,6)",3677,Product
"(25,13,3)",3678,Product
"(23,17,2)",3679,Product
"(55,22,2)",3680,Product
"(34,21,3)",3681,Product
"(39,3,4)",3682,Product
"(19,6,5)",3683,Product
"(21,8,9)",3684,Product
"(37,24,8)",3685,Product
"(28,11,7)",3686,Product
"(30,6,4)",3687,Product
"(49,8,6)",3688,Product
"(32,12,1)",3689,Product
"(10,1,4)",3690,Product
"(38,21,10)",3691,Product
"(36,13,1)",3692,Product
"(42,17,9)",3693,Product
"(22,8,4)",3694,Product
"(4,6,6)",3695,Product
"(18,13,7)",3696,Product
"(49,13,5)",3697,Product
"(27,3,8)",3698,Product
"(43,9,6)",3699,Product
"(5,24,7)",3700,Product
"(20,16,4)",3701,Product
"(51,4,10)",3702,Product
"(29,10,7)",3703,Product
"(23,21,3)",3704,Product
"(8,14,7)",3705,Product
"(36,4,4)",3706,Product
"(8,2,2)",3707,Product
"(25,19,10)",3708,Product
"(53,16,2)",3709,Product
"(28,5,10)",3710,Product
"(31,13,9)",3711,Product
"(28,13,2)",3712,Product
"(6,21,1)",3713,Product
"(40,16,6)",3714,Product
"(14,23,4)",3715,Product
"(29,13,6)",3716,Product
"(9,1,7)",3717,Product
"(31,16,2)",3718,Product
"(54,18,7)",3719,Product
"(39,23,2)",3720,Product
"(31,7,2)",3721,Product
"(5,12,1)",3722,Product
"(1,14,5)",3723,Product
"(27,8,2)",3724,Product
"(30,16,7)",3725,Product
"(21,16,5)",3726,Product
"(50,19,7)",3727,Product
"(16,24,2)",3728,Product
"(23,21,10)",3729,Product
"(42,21,5)",3730,Product
"(35,11,10)",3731,Product
"(43,7,5)",3732,Product
"(27,6,3)",3733,Product
"(7,12,3)",3734,Product
"(50,13,5)",3735,Product
"(41,5,8)",3736,Product
"(4,9,9)",3737,Product
"(11,8,1)",3738,Product
"(33,13,7)",3739,Product
"(27,8,8)",3740,Product
"(4,5,8)",3741,Product
"(49,12,9)",3742,Product
"(51,21,6)",3743,Product
"(17,21,9)",3744,Product
"(16,7,5)",3745,Product
"(26,4,2)",3746,Product
"(39,24,9)",3747,Product
"(51,3,10)",3748,Product
"(6,23,7)",3749,Product
"(27,5,3)",3750,Product
"(17,13,5)",3751,Product
"(35,20,7)",3752,Product
"(3,23,3)",3753,Product
"(26,16,5)",3754,Product
"(35,5,9)",3755,Product
"(5,16,4)",3756,Product
"(21,13,5)",3757,Product
"(17,4,9)",3758,Product
"(26,7,5)",3759,Product
"(50,1,10)",3760,Product
"(37,21,1)",3761,Product
"(24,8,10)",3762,Product
"(54,8,1)",3763,Product
"(3,5,4)",3764,Product
"(15,21,1)",3765,Product
"(41,7,7)",3766,Product
"(7,9,2)",3767,Product
"(39,21,4)",3768,Product
"(49,8,10)",3769,Product
"(7,4,6)",3770,Product
"(37,22,6)",3771,Product
"(55,21,1)",3772,Product
"(6,4,9)",3773,Product
"(29,9,9)",3774,Product
"(4,16,7)",3775,Product
"(40,20,9)",3776,Product
"(53,4,6)",3777,Product
"(33,17,2)",3778,Product
"(21,5,2)",3779,Product
"(31,4,9)",3780,Product
"(45,9,9)",3781,Product
"(47,5,4)",3782,Product
"(56,1,2)",3783,Product
"(15,21,4)",3784,Product
"(5,21,1)",3785,Product
"(37,13,7)",3786,Product
"(27,5,7)",3787,Product
"(48,20,9)",3788,Product
